conversation_id,turn,linguistic_hazard,behavioral_hazard,temporal_hazard,resilience_score,crisis_label
31,6,0.23563373133084925,0.5370928780140016,0.1,0.49547420250875246,0
31,7,0.23520120550135287,0.06670898559083685,0.1,0.42001215509812456,0
31,8,0.3038298548397533,0.12526727673831325,0.1,0.36003834330752627,0
31,9,0.2773099871135613,0.5343345153144067,0.1,0.43166541488491733,0
31,10,0.2828041086626551,0.025279856875408478,0.2,0.32195093324476426,0
31,11,0.2769499743883459,0.41731607717056934,0.2,0.30198369121854746,0
31,12,0.340647044895606,0.10027174021580941,0.2,0.33738630534434577,0
31,13,0.42856679080411836,0.5396547124540491,0.2,0.3765952338871089,0
32,1,0.13515605676799,0.2230991296974255,0.1,0.562442920731722,0
32,2,0.2887365135470495,0.1761513860722665,0.1,0.5384951875855237,0
32,3,0.2593011285942574,0.39177327378934174,0.1,0.5387473502013236,0
32,4,0.2874775794145998,0.04230941669968152,0.1,0.3746849928037961,0
32,5,0.40802576006221347,0.09391783809551194,0.1,0.41881359005510643,0
32,6,0.41810784945136426,0.2040053980798139,0.1,0.423149567373083,0
32,7,0.44694032148836643,0.12780865950127804,0.1,0.25866295086955154,0
32,8,0.5095778927251664,0.2870861146509286,0.2,0.4009530276098304,1
32,9,0.6587472487822891,0.12531702211406184,0.2,0.22057667941108577,1
32,10,0.6314178754120098,0.48346066342106003,0.2,0.3871624184820891,1
32,11,0.6711575763425843,0.4404046478487442,0.2,0.1990842233819371,1
33,1,0.11564682540776405,0.272013182692804,0.1,0.5749318293237988,0
33,2,0.20533252196368967,0.20017075876291016,0.1,0.5592068476428684,0
33,3,0.2243004881863207,0.6754226356339753,0.1,0.5242885417789402,0
33,4,0.1843567534422755,0.2789806163774115,0.1,0.44892408281286617,0
33,5,0.2886858231300018,0.38060171339308807,0.1,0.3398971696455587,0
33,6,0.25893612873567123,0.1482934061065578,0.1,0.4327918832428228,0
33,7,0.3275418239159703,0.3079787189116916,0.2,0.35698623144539227,0
33,8,0.27684134691719214,0.25012767746516523,0.2,0.27488545754484517,0
33,9,0.44082634980700525,0.1433801563443129,0.2,0.2442838915997626,0
34,1,0.19161408454100998,0.3345812316170131,0.1,0.5300822419904686,0
34,2,0.19998754225895204,0.8269283371045625,0.1,0.5979573930781016,0
34,3,0.19583565753308044,0.2574955760736832,0.1,0.5505166383778038,0
34,4,0.2669941135459389,0.3501964963549115,0.1,0.5580656547482215,0
34,5,0.22444659745249804,0.4554720895240704,0.1,0.5127087917974766,0
34,6,0.2641256400776076,0.02908137982545937,0.1,0.43626596471860457,0
34,7,0.2484010659984113,0.038949568852981994,0.1,0.35870184046862386,0
34,8,0.33593577830776866,0.1514958494218126,0.2,0.35273028572132525,0
34,9,0.29579705270974566,0.6344862543623795,0.2,0.345198280039721,0
34,10,0.3512847848983156,0.25476309221973575,0.2,0.2574625037774229,0
34,11,0.33440543438722997,0.5017621095614382,0.2,0.24458833308385133,0
35,1,0.014979354396775335,0.6063137046214305,0.1,0.6448272319763698,0
35,2,0.21296775557636707,0.21031957328458437,0.1,0.6028322812976273,0
35,3,0.11061542758081763,0.5261581759206044,0.1,0.6328803605297386,0
35,4,0.2089198852131165,0.4929154747114736,0.1,0.45151635990847067,0
35,5,0.14796508679212675,0.578585233415252,0.1,0.46103661660431433,0
35,6,0.23237504410913692,0.32501410223705607,0.1,0.4539321804495347,0
35,7,0.26582459823886123,0.12278013239445783,0.1,0.3311291709778844,0
35,8,0.21271105269219878,0.7010646837716841,0.1,0.3574262443977484,0
35,9,0.3436427723707587,0.16800227338722692,0.1,0.30804996730061074,0
35,10,0.282482771287787,0.6091684847213947,0.2,0.30062031514088056,0
35,11,0.2919271608924474,0.048127090478080926,0.2,0.2652846455344219,0
35,12,0.41363803678085564,0.09520200409887856,0.2,0.24932184047249806,0
35,13,0.3422433434409703,0.5679317313001057,0.2,0.2545078413833787,0
36,1,0.12804392080036278,0.3640035180189593,0.1,0.5446506411931608,0
36,2,0.14485789836251498,0.30671360908914236,0.1,0.47375229333529123,0
36,3,0.135491497689351,0.31991953987743643,0.1,0.497893593389908,0
36,4,0.3307449472620232,0.11299832985912112,0.1,0.40310398917479073,0
36,5,0.2378535706835772,0.2600171654547243,0.1,0.42804632188338226,0
36,6,0.21625122235295358,0.29306150165835854,0.1,0.3726064936618118,0
36,7,0.274466997365023,0.28342698936126515,0.2,0.39957668401786656,0
36,8,0.2990032026124498,0.3015096926687941,0.2,0.31432186603979384,0
36,9,0.2613292730595159,0.35601282866028766,0.2,0.2154942229424027,0
37,1,0.14235256858869086,0.03274326433171388,0.1,0.5154369249101874,0
37,2,0.11898662303603877,0.15902445023353923,0.1,0.5835871767151947,0
37,3,0.2131638686583707,0.2474629186852028,0.1,0.5800041438127586,0
37,4,0.3004835956941768,0.25915111565543286,0.1,0.5327599697478024,0
37,5,0.2708028883433038,0.2622548168278174,0.1,0.4899886899881429,0
37,6,0.31514248008639417,0.19970723093557494,0.1,0.4852556110435366,0
37,7,0.4115553084603238,0.07394897225226066,0.1,0.41064197778045536,0
37,8,0.37387540539144837,0.6757435289383427,0.1,0.5216650319784639,0
37,9,0.394530073547465,0.35961631634725255,0.1,0.5376180626397692,0
37,10,0.5225447225193011,0.20360297878093614,0.1,0.445093192942055,0
37,11,0.5462399364498246,0.44172988875497404,0.1,0.3209293757970635,0
37,12,0.5431042136321113,0.19727428808590525,0.2,0.29306176201888035,1
37,13,0.5907614984955635,0.2383193721724035,0.2,0.25150497116822335,1
37,14,0.5674416707746796,0.48255645384701956,0.2,0.3993970836098999,1
37,15,0.6706974467771478,0.3226899639101146,0.2,0.28298826538212524,1
37,16,0.6433276641233349,0.6791879576441078,0.2,0.22004478940130176,1
37,17,0.7752253359294613,0.11426197104030494,0.2,0.2547234995909819,1
38,1,0.08783174222029155,0.2060279603505847,0.1,0.5508517868235913,0
38,2,0.18835186736819448,0.3951773669140062,0.1,0.5211552770858009,0
38,3,0.1370192984327113,0.5333690448925831,0.1,0.5354351076406705,0
38,4,0.2529732854001422,0.0862115646788023,0.1,0.48844524576345455,0
38,5,0.1623079161614888,0.22865803412657076,0.1,0.5223268139594721,0
38,6,0.23764360835744403,0.36031726174148615,0.1,0.4084398965780207,0
38,7,0.21712532907577314,0.12998187641051404,0.1,0.5613630169530661,0
38,8,0.18757204727566715,0.5369146896463007,0.1,0.40795664612003013,0
38,9,0.27771650023161953,0.29095263270607447,0.1,0.444803211652859,0
38,10,0.2956864649095968,0.504315629934926,0.1,0.33562559738263725,0
38,11,0.322643296765979,0.2781000282381391,0.2,0.3555032791533603,0
38,12,0.25890541142284806,0.4841071793081812,0.2,0.27551048368514014,0
38,13,0.24323469515090207,0.1498694315313752,0.2,0.23379754291759813,0
38,14,0.3588402691140054,0.4292113166629491,0.2,0.23945775604874497,0
38,15,0.29631921354312163,0.14538828511845442,0.2,0.2231403102993291,0
39,1,0.17436587965580794,0.24392109410973797,0.1,0.5680858981813655,0
39,2,0.22426425413174259,0.3851539068492065,0.1,0.4954857164471381,0
39,3,0.2847172051318551,0.31167060553048004,0.1,0.4714332135792249,0
39,4,0.25766188179267874,0.5187359171607061,0.1,0.4447048322375541,0
39,5,0.30240224137666105,0.46704280264286957,0.1,0.49803855204859665,0
39,6,0.4282745918160428,0.12923191573857187,0.1,0.40903492299101457,0
39,7,0.3700664069232485,0.19500122872794703,0.1,0.3262847180036541,0
39,8,0.5819712561624754,0.2704171613941757,0.2,0.3116422105863647,1
39,9,0.6358368549162218,0.5585207510055603,0.2,0.2763305394892273,1
39,10,0.6889383332892699,0.534661202438783,0.2,0.19347008691167908,1
39,11,0.7710813489041104,0.11552785968238456,0.2,0.2512224360959893,1
40,1,0.1363581399193733,0.42293040384708747,0.1,0.5065161999487791,0
40,2,0.18774309462370217,0.48182527055835794,0.1,0.5565611614296291,0
40,3,0.1806899782670148,0.441200765497241,0.1,0.5102217761406908,0
40,4,0.16318634417308323,0.16822110923642117,0.1,0.5615700082389251,0
40,5,0.22337628380412725,0.4233371596710335,0.1,0.43095619646831385,0
40,6,0.2658999347207024,0.1959491694530492,0.1,0.38551346150441906,0
40,7,0.352261607584828,0.37729360761356323,0.1,0.4261145882394057,0
40,8,0.31052673353946236,0.3588261792193613,0.2,0.4013700669732343,0
40,9,0.32204788913474724,0.6878274657721045,0.2,0.4015512335779035,0
40,10,0.39097237863089485,0.1675857089581488,0.2,0.17260835836300442,0
41,1,0.10187393080285873,0.04567810382300535,0.1,0.6829885967164806,0
41,2,0.1323378154086196,0.14180806616857325,0.1,0.4984519201433935,0
41,3,0.2278594635120683,0.37915027629375175,0.1,0.43373041002654456,0
41,4,0.27506179319136054,0.34220926480743263,0.1,0.432765141602122,0
41,5,0.2617866680140082,0.07951347288596947,0.1,0.4535929591318355,0
41,6,0.18852463013202012,0.27243568849156813,0.1,0.3852058198717015,0
41,7,0.23325744236142493,0.2630254787658738,0.1,0.33038764556173067,0
41,8,0.3100425148637965,0.17269841212193834,0.2,0.3911779736132517,0
41,9,0.37479293621861803,0.13913828872420805,0.2,0.22808366365195284,0
41,10,0.32791541029135024,0.21893993961217592,0.2,0.25996190206246195,0
42,1,0.13165055745698356,0.22768563980962725,0.1,0.5308108998280446,0
42,2,0.2352599952165791,0.22970818082012998,0.1,0.5032950259649747,0
42,3,0.23801484506693993,0.037388310420621684,0.1,0.4637906204838672,0
42,4,0.29608840283830606,0.14327015229736506,0.1,0.44703943167360066,0
42,5,0.33847323037667426,0.4913419221399569,0.1,0.42617750071109495,0
42,6,0.4682335442684169,0.14826526307615778,0.1,0.4680275749041627,0
42,7,0.3722760966065119,0.12834455199420508,0.1,0.41377137558663485,0
42,8,0.5071484208629725,0.3711915397931323,0.1,0.4453895054402693,0
42,9,0.5961837365927177,0.30842344069863664,0.1,0.350030759679397,0
42,10,0.5203319254714878,0.09262559010093872,0.2,0.3580748223138531,1
42,11,0.6198245212585007,0.3074523932630419,0.2,0.3223314501281103,1
42,12,0.6872670381104543,0.21490185978601914,0.2,0.22067660916796916,1
42,13,0.7632887462583278,0.25021897963009077,0.2,0.40158812075553174,1
43,1,0.15025966758780082,0.15205589654427382,0.1,0.666960992355881,0
43,2,0.18695746423167303,0.26603683060941535,0.1,0.5258380135331356,0
43,3,0.1736762795925818,0.7872226259012378,0.1,0.5317966080261893,0
43,4,0.27733335163082423,0.42224338768047587,0.1,0.468697026794471,0
43,5,0.2565178508492994,0.09136746799562968,0.1,0.5394582684989064,0
43,6,0.3269656533012148,0.2981120755210874,0.1,0.5001054800074582,0
43,7,0.3815011649524307,0.17321890687502095,0.1,0.4813795707587698,0
43,8,0.3316028861309069,0.14984265231537447,0.1,0.3538974116929934,0
43,9,0.3964082351796223,0.2871125500448116,0.1,0.33803601312932446,0
43,10,0.464677712079473,0.4881724700070663,0.1,0.3659398960514226,0
43,11,0.5677247512602783,0.28318645230412126,0.1,0.4104191410501237,0
43,12,0.522582723106749,0.21293805534168553,0.2,0.3883488524118928,1
43,13,0.6108164386085209,0.040509297681910215,0.2,0.38697423836132344,1
43,14,0.6292685690801294,0.05590745895871023,0.2,0.24802118608363244,1
43,15,0.6593626658015662,0.40811665717702084,0.2,0.21811058098893124,1
43,16,0.7434880593582478,0.13010595609174508,0.2,0.2954579801106938,1
44,1,0.12403201093492569,0.2589200793336207,0.1,0.518920612184875,0
44,2,0.1658399627185475,0.28699659772918484,0.1,0.45196400418837424,0
44,3,0.3483064840502053,0.26592405420813703,0.1,0.4395050921241735,0
44,4,0.349795178961358,0.2503492175417375,0.1,0.41992133640975887,0
44,5,0.4530904742849196,0.14862310872057902,0.1,0.3966816812008762,0
44,6,0.48114035626054646,0.02949543013094667,0.1,0.3283508991858814,0
44,7,0.5466806638521785,0.5878716905886365,0.2,0.2907519867527218,1
44,8,0.6837883235200336,0.10604515549760854,0.2,0.2780317082350732,1
44,9,0.7138672089860107,0.23924169991047192,0.2,0.27211110310182995,1
45,1,0.09459755104836917,0.1489138550446442,0.1,0.6254661641574587,0
45,2,0.28775894307634753,0.2761159366604727,0.1,0.5311382515123956,0
45,3,0.12469153666538332,0.3477204159854178,0.1,0.573157536935207,0
45,4,0.15858061651460434,0.12588335322062744,0.1,0.4910089697212526,0
45,5,0.19160910643417148,0.3523902048537425,0.1,0.48654017345224104,0
45,6,0.16630741559097198,0.22740072045354334,0.1,0.4401258332535284,0
45,7,0.21947694932112427,0.18638305705116842,0.1,0.3552645559691061,0
45,8,0.2159248437914996,0.3033810410896745,0.1,0.40171497136449474,0
45,9,0.2628317190540765,0.3923607270190532,0.1,0.41101614148880644,0
45,10,0.30795021433184966,0.4726373035635768,0.1,0.42965916073436383,0
45,11,0.25711258868478115,0.127844616041713,0.2,0.3541087317984212,0
45,12,0.25358379346054866,0.33424432585621366,0.2,0.33515509424751655,0
45,13,0.322901530549234,0.38745832055644536,0.2,0.2962526724701873,0
45,14,0.30292093597337755,0.47577587502558244,0.2,0.2846263251491609,0
45,15,0.3662442359412292,0.5475617438071155,0.2,0.24882885203995925,0
46,1,0.10570827204734923,0.16650136031077942,0.1,0.5854393272646474,0
46,2,0.1925545918707147,0.3072057495356741,0.1,0.5324490950351173,0
46,3,0.23499689448070515,0.3013654619836383,0.1,0.5042330932818938,0
46,4,0.3085560614281624,0.5368202705600806,0.1,0.31524081267388954,0
46,5,0.155127647197826,0.4086047981952608,0.1,0.38700656837539044,0
46,6,0.3347207934270136,0.28306081491898133,0.2,0.39071560931235916,0
46,7,0.26982795599792825,0.18073781621280613,0.2,0.21349720104980383,0
46,8,0.4201735192383752,0.34381089671640375,0.2,0.21743128549662238,0
47,1,0.10246171639862751,0.5397628223043915,0.1,0.5579945183491909,0
47,2,0.18863364790847265,0.15215905212585967,0.1,0.5514455816109068,0
47,3,0.07093446092445038,0.30048123268853505,0.1,0.48769489319113346,0
47,4,0.17848288076807672,0.09933910043630027,0.1,0.4360346155366055,0
47,5,0.11758187805644567,0.039846378220200374,0.1,0.38853407337603013,0
47,6,0.2710537969034892,0.441212320533288,0.1,0.48752167554673925,0
47,7,0.1512119140472674,0.38098480929132156,0.1,0.43758637744523265,0
47,8,0.20838645583523605,0.2765174473354539,0.1,0.46740207303019066,0
47,9,0.28664542787187675,0.3276583841786235,0.1,0.34223442455900954,0
47,10,0.25256594256990617,0.30390335600785534,0.1,0.4206324494882727,0
47,11,0.27176099344889376,0.2390192041035348,0.2,0.28380914559891557,0
47,12,0.3080762326076924,0.4585026170025204,0.2,0.26816885504176996,0
47,13,0.34220206412734233,0.055795206024519164,0.2,0.29024882776912075,0
47,14,0.35117114784875125,0.2231666634686791,0.2,0.3061742596693402,0
47,15,0.3136316129670434,0.46089027691127027,0.2,0.3284103223531916,0
48,1,0.04570955393485221,0.26307213048637934,0.1,0.585778356722751,0
48,2,0.16901706834684013,0.10534064930208974,0.1,0.49565513726433075,0
48,3,0.17703428555731382,0.278824050751267,0.1,0.47209246689339057,0
48,4,0.2711832600487891,0.3628951393192844,0.1,0.4134930405441565,0
48,5,0.26532683570631244,0.06600583476029995,0.1,0.4613966518902554,0
48,6,0.26542357696334895,0.14165602846878347,0.1,0.4005971849119221,0
48,7,0.3281548598688554,0.6588773839820597,0.1,0.4198157724656869,0
48,8,0.31810358098411795,0.3912008509298095,0.2,0.2505577695294706,0
48,9,0.3215275428811221,0.45131022521294967,0.2,0.41636361836740243,0
48,10,0.33119523381162286,0.13055327304329514,0.2,0.29197852848787703,0
48,11,0.3100171288851178,0.11374515495642042,0.2,0.2724071072313353,0
49,1,0.2674940861890688,0.3964136179005744,0.1,0.6234122796185646,0
49,2,0.30660456252010804,0.08355258512237422,0.1,0.46761114294477635,0
49,3,0.30197551970469344,0.318721333233277,0.1,0.49602799572091505,0
49,4,0.2482563407473016,0.029644638156145563,0.1,0.517410150797241,0
49,5,0.30100869055425244,0.4143769834192037,0.1,0.47180647074377535,0
49,6,0.4582483046855309,0.18033070745898608,0.1,0.48634364318482115,0
49,7,0.459530033943396,0.18198717329381858,0.1,0.4118204924920878,0
49,8,0.509676115750984,0.49310061959668405,0.1,0.3954840494872435,0
49,9,0.4533437754292049,0.1364287628692501,0.1,0.4433700763869211,0
49,10,0.5311540142937944,0.38741322603455436,0.2,0.3811645533125985,1
49,11,0.5888252952877069,0.3179165510665038,0.2,0.3257442937603798,1
49,12,0.6344077519528903,0.21365633677353355,0.2,0.3004776143128423,1
49,13,0.6021145904913495,0.046133127001004644,0.2,0.30335853535098467,1
49,14,0.6033705489529695,0.14188018918984438,0.2,0.2156531189167077,1
